	enfant	age	type	seconde_debut	seconde_fin	contenu
21290	LEONARD	2_06_07	OBS	1255.823	1258.502	c'est pour laver ?
21291	LEONARD	2_06_07	CHI	1258.502	1261.6580000000001	ouais c'est pour laver .
21292	LEONARD	2_06_07	mod			wɛ sɛ puʀ lave
21293	LEONARD	2_06_07	sit			il prend le sèche-cheveux.
21294	LEONARD	2_06_07	OBS	1261.6580000000001	1269.975	et ça c'est quoi ?
21295	LEONARD	2_06_07	sit			il l'enlève du panier où se trouve toutes les affaires de toilette de sa mère.
21296	LEONARD	2_06_07	OBS	1269.975	1274.577	attention hein ça c'est très fragile .
21297	LEONARD	2_06_07	sit			il prend un tube de crème.
21298	LEONARD	2_06_07	OBS	1274.577	1278.9669999999999	mais c'est à maman ça faut pas toucher .
21299	LEONARD	2_06_07	OBS	1278.9669999999999	1280.6019999999999	c'est très très très grave .
21300	LEONARD	2_06_07	CHI	1280.6019999999999	1283.032	c'est quoi .
21301	LEONARD	2_06_07	mod			sɛ kwa
21302	LEONARD	2_06_07	OBS	1283.032	1283.92	c'est tout à maman .
21303	LEONARD	2_06_07	sit			il se retourne, il a mis une boucle-d'oreille de sa mère à l'oreille.
21304	LEONARD	2_06_07	OBS	1283.92	1287.985	c'est toutes les choses de maman .
21305	LEONARD	2_06_07	OBS	1287.985	1288.245	ça faut pas toucher .
21306	LEONARD	2_06_07	OBS	1288.245	1288.778	tu veux pas jouer dans le salon plutôt .
21307	LEONARD	2_06_07	OBS	1288.778	1298.7	t'es fâché ?
21308	LEONARD	2_06_07	OBS	1298.7	1301.625	t'es fâché ?
21309	LEONARD	2_06_07	sit			il continue de fouiller.
21310	LEONARD	2_06_07	OBS	1301.625	1303.173	oh la boucle d'oreille !
21311	LEONARD	2_06_07	OBS	1303.173	1311.348	tu vas montrer à maman comme t'es beau ?
21312	LEONARD	2_06_07	OBS	1311.348	1317.345	attention hein tu casses pas .
21313	LEONARD	2_06_07	CHI	1317.345	1318.433	une fleur .
21314	LEONARD	2_06_07	mod			yn flœʀ
21315	LEONARD	2_06_07	sit			il a trouvé une autre boucle d'oreille en forme de fleur.
21316	LEONARD	2_06_07	OBS	1318.433	1318.961	huh .
21317	LEONARD	2_06_07	sit			il essaie de se la mettre sur l'autre oreille.
21318	LEONARD	2_06_07	tim			22:00
21319	LEONARD	2_06_07	OBS	1318.961	1320.5479999999998	c'est très fragile attention .
21320	LEONARD	2_06_07	OBS	1320.5479999999998	1334.6629999999998	tu vas être beau Léonard !
21321	LEONARD	2_06_07	sit			Le téléphone sonne.
21322	LEONARD	2_06_07	OBS	1334.6629999999998	1338.425	encore ce téléphone !
21323	LEONARD	2_06_07	sit			L relève la tête avec ses deux boucles.
21324	LEONARD	2_06_07	OBS	1338.425	1342.6979999999999	il n' arrête pas le téléphone .
21325	LEONARD	2_06_07	OBS	1342.6979999999999	1344.8870000000002	t'es beau !
21326	LEONARD	2_06_07	sit			il retourne regarder dans le panier.
21327	LEONARD	2_06_07	OBS	1344.8870000000002	1347.2920000000001	wouh ah !
21328	LEONARD	2_06_07	CHI	1347.2920000000001	1350.12	c'est quoi ?
21329	LEONARD	2_06_07	mod			sɛ kwa
21330	LEONARD	2_06_07	OBS	1350.12	1351.465	ça c'est pour mettre du fond de teint .
21331	LEONARD	2_06_07	CHI	1351.465	1352.517	ça c'est quoi ?
21332	LEONARD	2_06_07	mod			sa sɛ kwa
21333	LEONARD	2_06_07	OBS	1352.517	1355.942	ça faut pas toucher parce+que c'est fragile et c'est à maman .
21334	LEONARD	2_06_07	OBS	1355.942	1362.1779999999999	hein .
21335	LEONARD	2_06_07	OBS	1362.1779999999999	1362.652	faut pas toucher .
21336	LEONARD	2_06_07	OBS	1362.652	1371.027	non non non faut pas toucher Léonard .
21337	LEONARD	2_06_07	CHI	1371.027	1372.037	c'est quoi ?
21338	LEONARD	2_06_07	mod			sɛ kwa
21339	LEONARD	2_06_07	OBS	1372.037	1373.513	va montrer les boucles d'oreille à maman comme t'es beau .
21340	LEONARD	2_06_07	sit			il continue à fouiller.
21341	LEONARD	2_06_07	OBS	1373.513	1375.3120000000001	va montrer comme t'es beau à maman .
21342	LEONARD	2_06_07	OBS	1375.3120000000001	1379.0079999999998	tu veux pas montrer à maman ?
21343	LEONARD	2_06_07	sit			il essaie de les enlever
21344	LEONARD	2_06_07	OBS	1379.0079999999998	1389.415	c'est encore une boucle d'oreille .
21345	LEONARD	2_06_07	OBS	1389.415	1391.9379999999999	montre à maman .
21346	LEONARD	2_06_07	MOT	1391.9379999999999	1392.955	non non non enlève pas montre à maman .
21347	LEONARD	2_06_07	tim			23:00
21348	LEONARD	2_06_07	sit			il va dans le salon où sa mère est en train de prendre un thé en parlant au téléphone.
21349	LEONARD	2_06_07	MOT	1392.955	1393.3	Léonard .
21350	LEONARD	2_06_07	MOT	1393.3	1394.77	Léonard .
21351	LEONARD	2_06_07	sit			il secoue la tête pour bien montrer les boucles d'oreille. elle parle au téléphone.
21352	LEONARD	2_06_07	MOT	1394.77	1405.075	Léonard a mis d'un côté la boucle d'oreille que tu m'as offerte .
21353	LEONARD	2_06_07	MOT	1405.075	1411.69	et de l'autre la boucle en forme de rose dont elle est la fille .
21354	LEONARD	2_06_07	sit			L tend les bras vers le camescope.
21355	LEONARD	2_06_07	CHI	1411.69	1413.4720000000002	moi aussi .
21356	LEONARD	2_06_07	mod			mwa osi
21357	LEONARD	2_06_07	CHI	1413.4720000000002	1417.935	moi aussi .
21358	LEONARD	2_06_07	mod			mwa osi
21359	LEONARD	2_06_07	OBS	1417.935	1418.763	après quand j'ai terminé .
21360	LEONARD	2_06_07	CHI	1418.763	1419.808	non non .
21361	LEONARD	2_06_07	mod			nɔ̃ nɔ̃
21362	LEONARD	2_06_07	OBS	1419.808	1421.5220000000002	oh fais voir fais voir attends .
21363	LEONARD	2_06_07	OBS	1421.5220000000002	1423.72	mets toi devant la caméra je vais te filmer avec tes boules d'oreille .
21364	LEONARD	2_06_07	sit			il les enlève, les regarde et les jette.
21365	LEONARD	2_06_07	MOT	1423.72	1428.662	non mets+les parce+que sinon je peux pas te filmer avec tes boucles d'oreille .
21366	LEONARD	2_06_07	tim			24:00
21367	LEONARD	2_06_07	MOT	1428.662	1430.0739999999998	Léonard Léonard écoute .
21368	LEONARD	2_06_07	MOT	1430.0739999999998	1432.1979999999999	viens me voir un+peu .
21369	LEONARD	2_06_07	MOT	1432.1979999999999	1440.027	ça fait longtemps qu' on s'est pas vu .
21370	LEONARD	2_06_07	MOT	1440.027	1441.1570000000002	viens me raconter ce+que t'as fait dans la salle+de+bain .
21371	LEONARD	2_06_07	CHI	1441.1570000000002	1441.4279999999999	nah .
21372	LEONARD	2_06_07	mod			na
21373	LEONARD	2_06_07	OBS	1441.4279999999999	1444.668	va raconter à maman comment t'as regardé tous ses objets de toilette .
21374	LEONARD	2_06_07	MOT	1444.668	1446.896	Léonard viens voir .
21375	LEONARD	2_06_07	sit			elle fait semblant de pleurer.
21376	LEONARD	2_06_07	CHI	1446.896	1448.5720000000001	non .
21377	LEONARD	2_06_07	mod			nɔ̃
21378	LEONARD	2_06_07	CHI	1448.5720000000001	1451.557	maman .
21379	LEONARD	2_06_07	mod			mamɑ̃
21380	LEONARD	2_06_07	OBS	1451.557	1455.57	regarde elle pleure maman .
21381	LEONARD	2_06_07	OBS	1455.57	1459.3370000000002	regarde maman comme elle pleure .
21382	LEONARD	2_06_07	MOT	1459.3370000000002	1465.29	tu veux même pas me raconter ce+que t'as fait dans la salle+de+bain .
21383	LEONARD	2_06_07	sit			elle l'attrappe et le prend sur ses genoux. II l'embrasse.
21384	LEONARD	2_06_07	MOT	1465.29	1468.175	viens je te capture .
21385	LEONARD	2_06_07	MOT	1468.175	1470.58	je te capture mais tu fais pas caca sur moi hein .
21386	LEONARD	2_06_07	CHI	1470.58	1470.848	non .
21387	LEONARD	2_06_07	mod			nɔ̃
21388	LEONARD	2_06_07	MOT	1470.848	1471.25	hein ?
21389	LEONARD	2_06_07	CHI	1471.25	1472.432	non .
21390	LEONARD	2_06_07	mod			nɔ̃
21391	LEONARD	2_06_07	MOT	1472.432	1473.805	alors pourquoi tu fais caca partout .
21392	LEONARD	2_06_07	MOT	1473.805	1475.29	t'es un chien .
21393	LEONARD	2_06_07	CHI	1475.29	1476.338	non .
21394	LEONARD	2_06_07	mod			nɔ̃
21395	LEONARD	2_06_07	MOT	1476.338	1477.933	t'es Vérona +...
21396	LEONARD	2_06_07	+div+	1477.933	1579.0020000000002	BG
21397	LEONARD	2_06_07	MOT	1477.933	1479.828	comment i s'appelait # Vérona Fouillou .
21398	LEONARD	2_06_07	CHI	1479.828	1480.575	ouais .
21399	LEONARD	2_06_07	mod			wɛ
21400	LEONARD	2_06_07	MOT	1480.575	1481.4820000000002	le chien de Vérona ?
21401	LEONARD	2_06_07	CHI	1481.4820000000002	1482.265	ouais .
21402	LEONARD	2_06_07	mod			wɛ
21403	LEONARD	2_06_07	MOT	1482.265	1483.695	ah Vérona Fouillou .
21404	LEONARD	2_06_07	sit			L étend ses bras.
21405	LEONARD	2_06_07	MOT	1483.695	1485.155	il était grand comment Vérona Fouillou ?
21406	LEONARD	2_06_07	MOT	1485.155	1490.5320000000002	non ça c'est la femme de Vérona Fouillou qu'est grande comme ça .
21407	LEONARD	2_06_07	OBS	1490.5320000000002	1492.705	Vérona Fouillou il était comment ?
21408	LEONARD	2_06_07	sit			elle montre et L montre également.
21409	LEONARD	2_06_07	tim			25:00
21410	LEONARD	2_06_07	MOT	1492.705	1493.642	tu te souviens pas ?
21411	LEONARD	2_06_07	MOT	1493.642	1496.033	Vérona Fouillou il était tout petit petit comme ça .
21412	LEONARD	2_06_07	MOT	1496.033	1497.25	petit comme ça .
21413	LEONARD	2_06_07	sit			L montre.
21414	LEONARD	2_06_07	MOT	1497.25	1502.358	et sa femme Vérona Fouillou elle était grande comme ça .
21415	LEONARD	2_06_07	CHI	1502.358	1503.0929999999998	ouais .
21416	LEONARD	2_06_07	mod			wɛ
21417	LEONARD	2_06_07	MOT	1503.0929999999998	1504.7320000000002	ouais tu te souviens ?
21418	LEONARD	2_06_07	CHI	1504.7320000000002	1510.2079999999999	l'histoire de Vérona l'a peur <de> [/] de le requin .
21419	LEONARD	2_06_07	mod			listwaʀ də veʀɔna la pœʀ də də lə ʀəkɛ̃
21420	LEONARD	2_06_07	CHI	1510.2079999999999	1512.777	bébé qui nageait .
21421	LEONARD	2_06_07	mod			bebe ki naʒɛ
21422	LEONARD	2_06_07	MOT	1512.777	1516.473	ah ben moi j'savais pas que le requin c'était un bébé .
21423	LEONARD	2_06_07	CHI	1516.473	1520.527	ah ben oui c'était un bébé requin .
21424	LEONARD	2_06_07	mod			a bɑ̃ wi setɛ ɛ̃ bebe ʀəkɛ̃
21425	LEONARD	2_06_07	MOT	1520.527	1521.405	il s'appelle comment ?
21426	LEONARD	2_06_07	CHI	1521.405	1523.145	Pitchipok .
21427	LEONARD	2_06_07	mod			pitʃipɔk
21428	LEONARD	2_06_07	MOT	1523.145	1524.967	Pitchipok ?
21429	LEONARD	2_06_07	CHI	1524.967	1525.6129999999998	ouais .
21430	LEONARD	2_06_07	mod			wɛ
21431	LEONARD	2_06_07	MOT	1525.6129999999998	1526.31	ah !
21432	LEONARD	2_06_07	MOT	1526.31	1527.932	Pitchipok le bébé requin ?
21433	LEONARD	2_06_07	CHI	1527.932	1528.602	ouais .
21434	LEONARD	2_06_07	mod			wɛ
21435	LEONARD	2_06_07	MOT	1528.602	1529.692	et est+ce qu' il l'a mangé Vérona ?
21436	LEONARD	2_06_07	CHI	1529.692	1530.485	ouais .
21437	LEONARD	2_06_07	mod			wɛ
21438	LEONARD	2_06_07	MOT	1530.485	1531.615	comment il a fait ?
21439	LEONARD	2_06_07	CHI	1531.615	1533.9920000000002	ham !
21440	LEONARD	2_06_07	mod			ɑ̃
21441	LEONARD	2_06_07	sit			il ouvre grand la bouche.
21442	LEONARD	2_06_07	MOT	1533.9920000000002	1535.0279999999998	il l'a mangée toute entière ?
21443	LEONARD	2_06_07	CHI	1535.0279999999998	1535.8129999999999	ouais .
21444	LEONARD	2_06_07	mod			wɛ
21445	LEONARD	2_06_07	MOT	1535.8129999999999	1537.287	et où elle est maintenant Vérona ?
21446	LEONARD	2_06_07	CHI	1537.287	1539.485	elle est dans la cabane .
21447	LEONARD	2_06_07	mod			ɛl ɛ dɑ̃ la kaban
21448	LEONARD	2_06_07	MOT	1539.485	1540.725	dans la cabane ?
21449	LEONARD	2_06_07	CHI	1540.725	1541.253	ouais .
21450	LEONARD	2_06_07	mod			wɛ
21451	LEONARD	2_06_07	MOT	1541.253	1543.787	mais qu' est+ce qu' elle fait dans la cabane ?
21452	LEONARD	2_06_07	CHI	1543.787	1547.933	xx fait des bêtises Vérona .
21453	LEONARD	2_06_07	mod			… fɛ de bɛtiz veʀɔna
21454	LEONARD	2_06_07	MOT	1547.933	1548.9270000000001	quel genre de bêtises .
21455	LEONARD	2_06_07	CHI	1548.9270000000001	1549.89	fait caca .
21456	LEONARD	2_06_07	mod			fɛ kaka
21457	LEONARD	2_06_07	MOT	1549.89	1552.4620000000002	ah un+peu comme Léonard alors hein .
21458	LEONARD	2_06_07	MOT	1552.4620000000002	1555.9379999999999	même genre .
21459	LEONARD	2_06_07	tim			26:00
21460	LEONARD	2_06_07	MOT	1555.9379999999999	1558.3629999999998	et Vérona Fouillou qu' est+ce qu' il fait pendant ce temps là ?
21461	LEONARD	2_06_07	CHI	1558.3629999999998	1560.297	il fait caca aussi .
21462	LEONARD	2_06_07	mod			il fɛ kaka osi
21463	LEONARD	2_06_07	MOT	1560.297	1562.743	il faut que tu expliques à Aliyah qui c'est Vérona Fouillou .
21464	LEONARD	2_06_07	CHI	1562.743	1566.355	Vérona Fouillou <c'est c'est> [/] c'est le chien .
21465	LEONARD	2_06_07	mod			veʀɔna fuju sɛ sɛ sɛ lə ʃjɛ̃
21466	LEONARD	2_06_07	MOT	1566.355	1568.03	c'est le chien de Vérona .
21467	LEONARD	2_06_07	MOT	1568.03	1569.51	et Vérona c'est qui ?
21468	LEONARD	2_06_07	CHI	1569.51	1571.0729999999999	Fouillou .
21469	LEONARD	2_06_07	mod			fuju
21470	LEONARD	2_06_07	MOT	1571.0729999999999	1573.8020000000001	non Vérona # c'est qui Vérona ?
21471	LEONARD	2_06_07	MOT	1573.8020000000001	1575.285	c'est la +...
21472	LEONARD	2_06_07	CHI	1575.285	1576.223	c'est la sorcière .
21473	LEONARD	2_06_07	mod			sɛ la sɔʀsjɛʀ
21474	LEONARD	2_06_07	OBS	1576.223	1578.543	elle fait peur la sorcière .
21475	LEONARD	2_06_07	sit			L court vers Aliyah.
21476	LEONARD	2_06_07	CHI	1578.543	1579.0020000000002	moi aussi .
21477	LEONARD	2_06_07	mod			mwa osi
21478	LEONARD	2_06_07	sit			A lui montre dans le viseur.
21479	LEONARD	2_06_07	-div-			
21480	LEONARD	2_06_07	OBS	1579.0020000000002	1579.463	tiens .
21481	LEONARD	2_06_07	MIN	1579.463	1582.415	tu vois maman ?
21482	LEONARD	2_06_07	OBS	1582.415	1583.33	non i faut pas toucher .
21483	LEONARD	2_06_07	OBS	1583.33	1584.95	tu la vois maman ?
21484	LEONARD	2_06_07	OBS	1584.95	1587.665	tu touches pas et+puis tu peux regarder .
21485	LEONARD	2_06_07	OBS	1587.665	1589.388	tu la vois ?
21486	LEONARD	2_06_07	CHI	1589.388	1590.987	ouais y a vois .
21487	LEONARD	2_06_07	mod			wɛ i a vwa
21488	LEONARD	2_06_07	OBS	1590.987	1591.8129999999999	elle est où ?
21489	LEONARD	2_06_07	CHI	1591.8129999999999	1594.6129999999998	elle est là dans la photo .
21490	LEONARD	2_06_07	mod			ɛl ɛ la dɑ̃ la fɔto
21491	LEONARD	2_06_07	OBS	1594.6129999999998	1595.672	et elle est où en vrai ?
21492	LEONARD	2_06_07	CHI	1595.672	1596.993	là .
21493	LEONARD	2_06_07	mod			la
21494	LEONARD	2_06_07	sit			il la montre.
21495	LEONARD	2_06_07	OBS	1596.993	1598.9920000000002	ah ben oui c'est la vraie maman .
21496	LEONARD	2_06_07	OBS	1598.9920000000002	1599.87	et celle+là c'est qui ?
21497	LEONARD	2_06_07	CHI	1599.87	1602.8770000000002	là c'est maman .
21498	LEONARD	2_06_07	mod			la sɛ mamɑ̃
21499	LEONARD	2_06_07	OBS	1602.8770000000002	1604.2579999999998	alors pourquoi y a deux mamans ?
21500	LEONARD	2_06_07	CHI	1604.2579999999998	1608.058	parce+que là c'est maman .
21501	LEONARD	2_06_07	mod			paʀsəkə la sɛ mamɑ̃
21502	LEONARD	2_06_07	sit			il la montre.
21503	LEONARD	2_06_07	OBS	1608.058	1608.5520000000001	et là ?
21504	LEONARD	2_06_07	sit			elle montre dans le viseur.
21505	LEONARD	2_06_07	CHI	1608.5520000000001	1609.648	et le lit .
21506	LEONARD	2_06_07	mod			e lə li
21507	LEONARD	2_06_07	OBS	1609.648	1610.68	et le lit aussi on le voit .
21508	LEONARD	2_06_07	OBS	1610.68	1611.457	tu vois le lit .
21509	LEONARD	2_06_07	OBS	1611.457	1617.963	tu le vois ?
21510	LEONARD	2_06_07	CHI	1617.963	1619.22	ah ben oui .
21511	LEONARD	2_06_07	mod			a bɑ̃ wi
21512	LEONARD	2_06_07	tim			27:00
21513	LEONARD	2_06_07	OBS	1619.22	1620.453	et le tableau aussi .
21514	LEONARD	2_06_07	CHI	1620.453	1622.3870000000002	ouais .
21515	LEONARD	2_06_07	mod			wɛ
21516	LEONARD	2_06_07	OBS	1622.3870000000002	1624.737	et maman aussi ?
21517	LEONARD	2_06_07	sit			On entend la porte d'entrée se refermer. ils se tournent vers l'entrée.
21518	LEONARD	2_06_07	CHI	1624.737	1627.717	et voilà xx .
21519	LEONARD	2_06_07	mod			ɛtt vwala …
21520	LEONARD	2_06_07	OBS	1627.717	1628.7120000000002	c'est qui ça ?
21521	LEONARD	2_06_07	CHI	1628.7120000000002	1630.26	c'est papa .
21522	LEONARD	2_06_07	mod			sɛ papa
21523	LEONARD	2_06_07	FAT	1630.26	1632.9	déjà réveillé ?
21524	LEONARD	2_06_07	OBS	1632.9	1634.412	xxx .
21525	LEONARD	2_06_07	OBS	1634.412	1637.4070000000002	tu vois papa ?
21526	LEONARD	2_06_07	OBS	1637.4070000000002	1638.6429999999998	attends mets pas ton pouce .
21527	LEONARD	2_06_07	OBS	1638.6429999999998	1639.235	tu vois papa ?
21528	LEONARD	2_06_07	CHI	1639.235	1640.29	ah ben oui .
21529	LEONARD	2_06_07	mod			a bɑ̃ wi
21530	LEONARD	2_06_07	sit			M raconte la matinée à P.
21531	LEONARD	2_06_07	OBS	1640.29	1642.675	il est où pour de vrai papa ?
21532	LEONARD	2_06_07	CHI	1642.675	1644.3029999999999	papa il est +...
21533	LEONARD	2_06_07	mod			papa il ɛ
21534	LEONARD	2_06_07	sit			Dans le camescope.
21535	LEONARD	2_06_07	CHI	1644.3029999999999	1647.215	là .
21536	LEONARD	2_06_07	mod			la
21537	LEONARD	2_06_07	OBS	1647.215	1648.973	et là aussi .
21538	LEONARD	2_06_07	FAT	1648.973	1661.965	salut Aliyah .
21539	LEONARD	2_06_07	OBS	1661.965	1662.7	salut .
21540	LEONARD	2_06_07	FAT	1662.7	1663.795	je mets mes lunettes pour te dire bonjour .
21541	LEONARD	2_06_07	OBS	1663.795	1664.9470000000001	oh !
21542	LEONARD	2_06_07	OBS	1664.9470000000001	1665.715	je vais craquer !
21543	LEONARD	2_06_07	CHI	1665.715	1668.402	ah non moi moi .
21544	LEONARD	2_06_07	mod			a nɔ̃ mwa mwa
21545	LEONARD	2_06_07	sit			il tend la main vers les lunettes et les attrappe.
21546	LEONARD	2_06_07	OBS	1668.402	1671.775	ah il veut tout la même chose que les autres .
21547	LEONARD	2_06_07	tim			28:00
21548	LEONARD	2_06_07	OBS	1671.775	1675.325	tiens mets les lunettes que je te filme avec .
21549	LEONARD	2_06_07	OBS	1675.325	1676.0079999999998	mets+toi là+bas .
21550	LEONARD	2_06_07	OBS	1676.0079999999998	1677.04	je vais te filmer avec les lunettes .
21551	LEONARD	2_06_07	FAT	1677.04	1680.747	attention à mes lunettes hein .
21552	LEONARD	2_06_07	+div+	1680.747	3457.27	BG
21553	LEONARD	2_06_07	OBS	1680.747	1682.568	faut pas les casser hein .
21554	LEONARD	2_06_07	sit			il les met.
21555	LEONARD	2_06_07	OBS	1682.568	1689.443	fais voir Léonard avec les lunettes .
21556	LEONARD	2_06_07	MOT	1689.443	1691.6270000000002	oh !
21557	LEONARD	2_06_07	sit			L s'approche du camescope.
21558	LEONARD	2_06_07	MOT	1691.6270000000002	1694.263	les lunettes et le zizi à l'air !
21559	LEONARD	2_06_07	CHI	1694.263	1703.4879999999998	moi aussi .
21560	LEONARD	2_06_07	mod			mwa osi
21561	LEONARD	2_06_07	OBS	1703.4879999999998	1707.4820000000002	avec les lunettes tu vois rien .
21562	LEONARD	2_06_07	OBS	1707.4820000000002	1709.122	tu vois papa ?
21563	LEONARD	2_06_07	FAT	1709.122	1714.4820000000002	donne+les à papa .
21564	LEONARD	2_06_07	sit			L les met à A.
21565	LEONARD	2_06_07	OBS	1714.4820000000002	1716.4979999999998	si tu me les mets à l'envers je vais être très belle .
21566	LEONARD	2_06_07	FAT	1716.4979999999998	1718.325	donne+les à papa les lunettes .
21567	LEONARD	2_06_07	CHI	1718.325	1719.567	non Aliyah .
21568	LEONARD	2_06_07	mod			nɔ̃ aljja
21569	LEONARD	2_06_07	OBS	1719.567	1724.243	j'suis belle avec les lunettes ?
21570	LEONARD	2_06_07	CHI	1724.243	1725.0829999999999	ouais .
21571	LEONARD	2_06_07	mod			wɛ
21572	LEONARD	2_06_07	OBS	1725.0829999999999	1726.817	et là tu vois papa ?
21573	LEONARD	2_06_07	FAT	1726.817	1728.152	non il voit rien là .
21574	LEONARD	2_06_07	OBS	1728.152	1732.108	mais comme moi j' y vois rien non plus on est mal barré .
21575	LEONARD	2_06_07	tim			29:00
21576	LEONARD	2_06_07	OBS	1732.108	1732.8220000000001	tu le vois là ?
21577	LEONARD	2_06_07	OBS	1732.8220000000001	1735.723	là attends .
21578	LEONARD	2_06_07	CHI	1735.723	1737.3429999999998	xx là+bas .
21579	LEONARD	2_06_07	mod			… laba
21580	LEONARD	2_06_07	OBS	1737.3429999999998	1738.77	tu veux lui rendre les lunettes ?
21581	LEONARD	2_06_07	sit			elle les enlève.
21582	LEONARD	2_06_07	MOT	1738.77	1739.7279999999998	tu fais très attention .
21583	LEONARD	2_06_07	FAT	1739.7279999999998	1741.307	tu veux me rendre mes lunettes elles sont fragiles hein .
21584	LEONARD	2_06_07	sit			L les garde sur lui et essaie de voir dans le camescope.
21585	LEONARD	2_06_07	FAT	1741.307	1741.6770000000001	tu me les donnes .
21586	LEONARD	2_06_07	OBS	1741.6770000000001	1742.418	non mais tu vois rien avec les lunettes .
21587	LEONARD	2_06_07	OBS	1742.418	1750.0020000000002	c'est tout noir .
21588	LEONARD	2_06_07	FAT	1750.0020000000002	1751.425	Léonard donne+moi mes lunettes .
21589	LEONARD	2_06_07	OBS	1751.425	1752.605	c'est à papa les lunettes .
21590	LEONARD	2_06_07	sit			L les fait presque tomber.
21591	LEONARD	2_06_07	MOT	1752.605	1753.64	huh !
21592	LEONARD	2_06_07	MOT	1753.64	1758.9170000000001	faut pas que ça tombe par+terre .
21593	LEONARD	2_06_07	MOT	1758.9170000000001	1760.013	Léonard c'est un cafouillou .
21594	LEONARD	2_06_07	FAT	1760.013	1762.865	ça va t'as passé une bonne journée ?
21595	LEONARD	2_06_07	MOT	1762.865	1764.015	moi je somnole .
21596	LEONARD	2_06_07	OBS	1764.015	1766.5120000000002	la pauvre Agnès .
21597	LEONARD	2_06_07	CHI	1766.5120000000002	1774.717	regarder .
21598	LEONARD	2_06_07	mod			ʀəgaʀde
21599	LEONARD	2_06_07	sit			il se met contre le camescope mais dans le mauvais sens.
21600	LEONARD	2_06_07	OBS	1774.717	1776.9479999999999	mais non dans l'autre sens tu peux pas voir .
21601	LEONARD	2_06_07	CHI	1776.9479999999999	1777.7479999999998	dans l'autre sens +...
21602	LEONARD	2_06_07	mod			dɑ̃ lotʀ sɑ̃s
21603	LEONARD	2_06_07	sit			il revient de l'autre côté.
21604	LEONARD	2_06_07	CHI	1777.7479999999998	1781.6779999999999	ça c'est le xx .
21605	LEONARD	2_06_07	mod			sa sɛ lə …
21606	LEONARD	2_06_07	OBS	1781.6779999999999	1782.692	ça c'est qui ?
21607	LEONARD	2_06_07	OBS	1782.692	1784.3229999999999	c'est maman là .
21608	LEONARD	2_06_07	CHI	1784.3229999999999	1786.1170000000002	là c'est +...
21609	LEONARD	2_06_07	mod			la sɛ
21610	LEONARD	2_06_07	CHI	1786.1170000000002	1786.818	elle est la lumière .
21611	LEONARD	2_06_07	mod			ɛl ɛ la lymjɛʀ
21612	LEONARD	2_06_07	OBS	1786.818	1788.398	elle est là la lumière .
21613	LEONARD	2_06_07	OBS	1788.398	1792.33	c'est qui ?
21614	LEONARD	2_06_07	CHI	1792.33	1793.7620000000002	c'est papa .
21615	LEONARD	2_06_07	mod			sɛ papa
21616	LEONARD	2_06_07	OBS	1793.7620000000002	1794.675	non faut pas toucher avec le doigt .
21617	LEONARD	2_06_07	tim			30:00
21618	LEONARD	2_06_07	OBS	1794.675	1799.547	touche pas touche pas touche pas .
